12;2015;DEPUTADO;PARLAMENTAR;ADALBERTO SOUZA GALVAO;33763.0;0.0;15631.02;0.0;-17126.63;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ADEMIR CAMILO PRATES RODRIGUES;33763.0;0.0;16568.88;0.0;-19066.37;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ADRIANO ELI CORREA;33763.0;0.0;9132.99;0.0;-19552.62;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;AELTON JOSE DE FREITAS;33763.0;0.0;15787.33;0.0;-21619.42;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;AFONSO ANTUNES DA MOTTA;33763.0;0.0;16725.19;0.0;-22056.39;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;AFONSO BANDEIRA FLORENCE;33763.0;0.0;14938.79;0.0;-24541.85;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;AGUINALDO VELLOSO BORGES RIBEIRO;33763.0;0.0;14626.17;0.0;-21287.63;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ALCEU MOREIRA DA SILVA;33763.0;0.0;16725.19;0.0;-17427.53;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ALESSANDRO LUCCIOLA MOLON;33763.0;0.0;16881.5;0.0;-22007.58;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ALEX CANZIANI SILVEIRA;33763.0;0.0;16881.5;0.0;-22216.12;0.0;0.0;0.0
12;2015;DEPUTADO;APOSENTADORIA PARLAMENTAR;ALEXANDRE JOSE DOS SANTOS;19293.14;0.0;0.0;0.0;-5550.80;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ALEXANDRE LEITE DA SILVA;33763.0;0.0;16725.19;0.0;-26873.02;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ALICE MAZZUCO PORTUGAL;33763.0;0.0;16725.19;0.0;-22160.67;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ANDERSON FERREIRA RODRIGUES;33763.0;0.0;15564.03;0.0;-21620.33;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ANDRE CARLOS ALVES DE PAULA FILHO;33763.0;0.0;16881.5;0.0;-22007.58;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ANDRE LUIS DANTAS FERREIRA;33763.0;0.0;16881.5;0.0;-17366.24;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ANDRE PEIXOTO FIGUEIREDO LIMA;33763.0;0.0;16881.5;0.0;-25097.46;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ANIBAL FERREIRA GOMES;33763.0;0.0;14000.93;0.0;-19485.32;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ANTONIO BALHMANN CARDOSO NUNES FILHO;33763.0;0.0;15787.33;0.0;-21827.96;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ANTONIO CARLOS DE MENDES THAME;33763.0;0.0;14849.47;0.0;-21495.26;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ANTONIO CARLOS MARTINS DE BULHOES;33763.0;0.0;16725.19;0.0;-21952.13;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ANTONIO CARLOS VALADARES FILHO;33763.0;0.0;16881.5;0.0;-17574.78;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ANTONIO DUARTE NOGUEIRA JUNIOR;33763.0;0.0;16881.5;0.0;-17779.82;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ANTONIO JOSE IMBASSAHY DA SILVA;33763.0;0.0;16379.07;0.0;-17436.61;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO;33763.0;0.0;16568.88;0.0;-17280.27;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ANTONIO PINHEIRO JUNIOR;33763.0;0.0;15787.33;0.0;-16856.79;0.0;0.0;0.0
12;2015;DEPUTADO;APOSENTADORIA PARLAMENTAR;ANTONIO ROBERTO SOARES;33763.0;0.0;0.0;0.0;-3200.92;0.0;0.0;0.0
12;2015;DEPUTADO;APOSENTADORIA PARLAMENTAR;ARACELY DE PAULA;28602.08;0.0;0.0;0.0;-8381.70;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ARLINDO CHIGNALIA JUNIOR;33763.0;0.0;16881.5;0.0;-22216.12;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ARNALDO CALIL PEREIRA JARDIM;33763.0;0.0;16568.88;0.0;-22105.22;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ARNALDO FARIA DE SA;33763.0;0.0;16881.5;0.0;-22111.84;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ARNALDO JORDY FIGUEIREDO;33763.0;0.0;16568.88;0.0;-15124.93;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;AROLDE DE OLIVEIRA;33763.0;0.0;16099.95;0.0;-21834.59;0.0;0.0;0.0
12;2015;DEPUTADO;PARLAMENTAR;ARTHUR CESAR PEREIRA DE LIRA;33763.0;0.0;10673.76;0.0;-9989.73;0.0;0.0;0.0
